asset_id,channel,file,archive_path,external_only,bytes,sha256,source_file,source_copy,readiness,readiness_holds,destination_status,source_sha256,width,height,pages
agtech,LinkedIn document caption,downloads/publishing-kit/carousels/agtech/caption.txt,carousels/agtech/caption.txt,False,688,949d06d931c3b3341abee9fe13a1a855483153a1529ebdff6f2cdaebad5b1175,campaign-data.js,CAMPAIGN.weeks[id=w05].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
agtech,complete source copy,downloads/publishing-kit/carousels/agtech/source-copy.json,carousels/agtech/source-copy.json,False,1045,fb3fc1069f6fdaff26dc4b84603c4fa59e41c94f4e5ec6dcfd7ff9a8f7dabbab,campaign-data.js,CAMPAIGN.carousels[id=agtech],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
agtech,instructions,downloads/publishing-kit/carousels/agtech/README.txt,carousels/agtech/README.txt,False,622,faac65c87e5ca9d998c44ec4fbcc0c53cba817738d6c5831b4cd8e0702268fdb,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
environmental-01,LinkedIn document slide,downloads/publishing-kit/carousels/environmental/environmental-01.png,carousels/environmental/environmental-01.png,False,580402,54c48bc3b8956aa72b1216baddf9231ae1c568ff5fd9b2479ac21deeb07fad39,assets/carousels/environmental-01.webp,CAMPAIGN.carousels[id=environmental].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,e4d2c0437954aab01251ae939952ab6bbb91c984fea48e38257c5497f8508c96,1080,1350,
environmental-02,LinkedIn document slide,downloads/publishing-kit/carousels/environmental/environmental-02.png,carousels/environmental/environmental-02.png,False,287280,24eba0f565d4c6330a51bdb2135fd5193cc4200ef30615d5f441fb68f318356f,assets/carousels/environmental-02.webp,CAMPAIGN.carousels[id=environmental].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,9916fe82a2b420b3c713af01dc6b62df25b91165662ce5df7b717d9a78d7643b,1080,1350,
environmental-03,LinkedIn document slide,downloads/publishing-kit/carousels/environmental/environmental-03.png,carousels/environmental/environmental-03.png,False,250342,69780c136255bc8132d17e2363727f295c0ee659aa55f9e0c0897f93ed6d03ec,assets/carousels/environmental-03.webp,CAMPAIGN.carousels[id=environmental].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,a7e214110a2268e60535325e4a4ea76c31fc9a873a1ceea5f28fd8dd141c8562,1080,1350,
environmental-04,LinkedIn document slide,downloads/publishing-kit/carousels/environmental/environmental-04.png,carousels/environmental/environmental-04.png,False,263240,9f403b743d461e7c9815c58755abd7287db157a7b1412d6a44750676ae5bdae2,assets/carousels/environmental-04.webp,CAMPAIGN.carousels[id=environmental].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,e2550e95fccf6c2804c2ec72f493a20df40d30965b6861a3f27f45b4f2aa7ee4,1080,1350,
environmental-05,LinkedIn document slide,downloads/publishing-kit/carousels/environmental/environmental-05.png,carousels/environmental/environmental-05.png,False,553777,44280dfbc1300312c2a90dcb84afa41fb6524af3e96daae6b0748abe6e8a5cfa,assets/carousels/environmental-05.webp,CAMPAIGN.carousels[id=environmental].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,1916a7be39a811a63c48160b5a42e847ce78df24a2919cbb97ebde17a62230b6,1080,1350,
environmental,LinkedIn document PDF,downloads/environmental-linkedin-document.pdf,,True,2523453,d6ce4ac0daaa4af6693394c8cd1d5913e444b0dbcc5147539731aa62a6228246,,CAMPAIGN.carousels[id=environmental],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
environmental,LinkedIn document PDF,downloads/publishing-kit/carousels/environmental/environmental-linkedin-document.pdf,carousels/environmental/environmental-linkedin-document.pdf,False,2523453,d6ce4ac0daaa4af6693394c8cd1d5913e444b0dbcc5147539731aa62a6228246,downloads/environmental-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,d6ce4ac0daaa4af6693394c8cd1d5913e444b0dbcc5147539731aa62a6228246,,,5
environmental,LinkedIn document caption,downloads/publishing-kit/carousels/environmental/caption.txt,carousels/environmental/caption.txt,False,702,8997c49cb61095ba1ec02615f5750d044281fb7d33644fae702df3c7e6716a7b,campaign-data.js,CAMPAIGN.weeks[id=w06].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
environmental,complete source copy,downloads/publishing-kit/carousels/environmental/source-copy.json,carousels/environmental/source-copy.json,False,1055,3e53bc01b075320948cc17300822c1a86ccd2cdede3d0317f8fe5d1652052938,campaign-data.js,CAMPAIGN.carousels[id=environmental],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
environmental,instructions,downloads/publishing-kit/carousels/environmental/README.txt,carousels/environmental/README.txt,False,619,53f73216884848b21ed7f8c6f235926fa4abf06378f1b4efc6bb062d64373852,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
remote-equipment-01,LinkedIn document slide,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-01.png,carousels/remote-equipment/remote-equipment-01.png,False,711867,37db196b4402f0edcec20b1db1b7f85695f68cfbee1a54027436c26f418cea2f,assets/carousels/remote-equipment-01.webp,CAMPAIGN.carousels[id=remote-equipment].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,bd526684b5af1388d7bd2f24be57b5cdb5bccf7639796fb6ccc40da5f1980e22,1080,1350,
remote-equipment-02,LinkedIn document slide,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-02.png,carousels/remote-equipment/remote-equipment-02.png,False,235109,d62d93d2262d29c2fb121bde3c903cb250426a2a4770955be1d0fca31fbda4aa,assets/carousels/remote-equipment-02.webp,CAMPAIGN.carousels[id=remote-equipment].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,f89183062f831930810596341361aaaa1bb681e72ff723f0af5b4c8d09b77def,1080,1350,
remote-equipment-03,LinkedIn document slide,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-03.png,carousels/remote-equipment/remote-equipment-03.png,False,273087,1cc8b6b809b65038cd05f014777ab78e1bb90129777caa03fecb1aa90148ae72,assets/carousels/remote-equipment-03.webp,CAMPAIGN.carousels[id=remote-equipment].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,1f0d95783fcc6feebb2f3b72bc9f59788f2a8f656290ddc33a82687940d54884,1080,1350,
remote-equipment-04,LinkedIn document slide,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-04.png,carousels/remote-equipment/remote-equipment-04.png,False,280425,fd29ae4337dbf68cc35427cfd079b6b6bd887ac833c679d56386135c0f066b2b,assets/carousels/remote-equipment-04.webp,CAMPAIGN.carousels[id=remote-equipment].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,d750ec9afa3fa8fe4d01c7552c60b99ccaf27bee2a6d7332875bdd027fbb850d,1080,1350,
remote-equipment-05,LinkedIn document slide,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-05.png,carousels/remote-equipment/remote-equipment-05.png,False,688497,344244d2773f59239f664377abc6357fdf7b172fcc1bcd090d8fe0a4f462b152,assets/carousels/remote-equipment-05.webp,CAMPAIGN.carousels[id=remote-equipment].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,1524639a9a36e61e65a7b30d6b65c2b5ed609e8200bf3f53e735d8e164dc28b9,1080,1350,
remote-equipment,LinkedIn document PDF,downloads/remote-equipment-linkedin-document.pdf,,True,2859579,29e015a7208670f3154872c00b4a917eefe23ff47a50681f382bfb3b48cd8487,,CAMPAIGN.carousels[id=remote-equipment],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
remote-equipment,LinkedIn document PDF,downloads/publishing-kit/carousels/remote-equipment/remote-equipment-linkedin-document.pdf,carousels/remote-equipment/remote-equipment-linkedin-document.pdf,False,2859579,29e015a7208670f3154872c00b4a917eefe23ff47a50681f382bfb3b48cd8487,downloads/remote-equipment-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,29e015a7208670f3154872c00b4a917eefe23ff47a50681f382bfb3b48cd8487,,,5
remote-equipment,LinkedIn document caption,downloads/publishing-kit/carousels/remote-equipment/caption.txt,carousels/remote-equipment/caption.txt,False,620,f7ff07b39a783c9b399203f36b436898d23c6fd3d94cbae8f90aa189007516b5,campaign-data.js,CAMPAIGN.weeks[id=w07].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
remote-equipment,complete source copy,downloads/publishing-kit/carousels/remote-equipment/source-copy.json,carousels/remote-equipment/source-copy.json,False,1001,71bd5e1e9985d4a19ca668e5d427ebab4481d4be0cfec77cc2f2f950d55e34b7,campaign-data.js,CAMPAIGN.carousels[id=remote-equipment],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
remote-equipment,instructions,downloads/publishing-kit/carousels/remote-equipment/README.txt,carousels/remote-equipment/README.txt,False,619,02b84888c1503af768246bf0d2b9b2dd9f39f993f5ade56454ac787811b44665,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
field-safety-01,LinkedIn document slide,downloads/publishing-kit/carousels/field-safety/field-safety-01.png,carousels/field-safety/field-safety-01.png,False,297661,6c15194142ba3071b4a4666c8c3700c3dc114408ff3a5e6458243342c95eef77,assets/carousels/field-safety-01.webp,CAMPAIGN.carousels[id=field-safety].slides[0],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,4e30b8fd94bb9b8598c9b4bf08f705c0f46b389b4d10046541307dbf18bfdd9a,1080,1350,
field-safety-02,LinkedIn document slide,downloads/publishing-kit/carousels/field-safety/field-safety-02.png,carousels/field-safety/field-safety-02.png,False,261768,06f6b333dc16cc9e6e7c360f693813eff592f8e9dcbc191f1a23882e8771f278,assets/carousels/field-safety-02.webp,CAMPAIGN.carousels[id=field-safety].slides[1],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,686de7f5a0745a70d95c9752490b57d558508a33dc31b1001fe10e016e6ffdc6,1080,1350,
field-safety-03,LinkedIn document slide,downloads/publishing-kit/carousels/field-safety/field-safety-03.png,carousels/field-safety/field-safety-03.png,False,238266,16b2715db446bfc05871afefe4ac73e334506b63f6f796cc4434e95e3658bde8,assets/carousels/field-safety-03.webp,CAMPAIGN.carousels[id=field-safety].slides[2],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,2045f356566c327a8da0457a4991aec9d2dabeae6274c579ad157b55ea767826,1080,1350,
field-safety-04,LinkedIn document slide,downloads/publishing-kit/carousels/field-safety/field-safety-04.png,carousels/field-safety/field-safety-04.png,False,257515,7ebed5a96d0c28c0de6f36c4cc6f69067650ab736dc9ff71a30ce7b058a51936,assets/carousels/field-safety-04.webp,CAMPAIGN.carousels[id=field-safety].slides[3],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,867ee4bdebf8f3cf8aca466432c059943b034f5c99b2e2fe2da952b472ae5f6d,1080,1350,
field-safety-05,LinkedIn document slide,downloads/publishing-kit/carousels/field-safety/field-safety-05.png,carousels/field-safety/field-safety-05.png,False,292753,ea45f1fe92a746800c416078a155dff7d71db36f4142f78f7d2e41897fa2aa70,assets/carousels/field-safety-05.webp,CAMPAIGN.carousels[id=field-safety].slides[4],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c86f83c07ceb02bdb8a519932d3fbb319dc3107394c2337ec4f1f8f3a32f6615,1080,1350,
field-safety,LinkedIn document PDF,downloads/field-safety-linkedin-document.pdf,,True,1865989,c5a63a79763b2399c5811ef31c3743d7f327a8d8438f4ecae009be64975de508,,CAMPAIGN.carousels[id=field-safety],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,,,,5
field-safety,LinkedIn document PDF,downloads/publishing-kit/carousels/field-safety/field-safety-linkedin-document.pdf,carousels/field-safety/field-safety-linkedin-document.pdf,False,1865989,c5a63a79763b2399c5811ef31c3743d7f327a8d8438f4ecae009be64975de508,downloads/field-safety-linkedin-document.pdf,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,c5a63a79763b2399c5811ef31c3743d7f327a8d8438f4ecae009be64975de508,,,5
field-safety,LinkedIn document caption,downloads/publishing-kit/carousels/field-safety/caption.txt,carousels/field-safety/caption.txt,False,664,db964bc20a298282dddf7ded9ef1c46ee669dd9ddae1b9a78f1001fae15fbf41,campaign-data.js,CAMPAIGN.weeks[id=w08].caption,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
field-safety,complete source copy,downloads/publishing-kit/carousels/field-safety/source-copy.json,carousels/field-safety/source-copy.json,False,967,c676c9b61725280632bced9e30214efb56bc1dd6310aee343e6800cbc2b5222c,campaign-data.js,CAMPAIGN.carousels[id=field-safety],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
field-safety,instructions,downloads/publishing-kit/carousels/field-safety/README.txt,carousels/field-safety/README.txt,False,608,f3ae928f2f906151de6f9f09f67f5edaef90ee2813e67ac88f29b6d4ccb76fd2,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e01,email copy,downloads/publishing-kit/emails/e01/email.txt,emails/e01/email.txt,False,847,31d549a2945eefb7edcc1ac446006f44102e163058d13f3f63d259cd4ce58908,campaign-data.js,CAMPAIGN.emails[id=e01],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e01,email subject,downloads/publishing-kit/emails/e01/subject.txt,emails/e01/subject.txt,False,37,7ea789cb16a567899f4b2940147d48ff67708e11bec7cd8feeb5b0dc9a863da2,campaign-data.js,CAMPAIGN.emails[id=e01].subject,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e01,email preheader,downloads/publishing-kit/emails/e01/preheader.txt,emails/e01/preheader.txt,False,61,e3a00e7244688c64b33df58c3b69736569557df42b83e81f48eaae64e8e8001b,campaign-data.js,CAMPAIGN.emails[id=e01].preheader,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e01,complete source copy,downloads/publishing-kit/emails/e01/source-copy.json,emails/e01/source-copy.json,False,1084,4d9c0e8c9014bfe783729487699bc46e8b1001db87709ec338a63e6a8e35b2ff,campaign-data.js,CAMPAIGN.emails[id=e01],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e01,email design screenshot,downloads/publishing-kit/emails/e01/e01-email-design.png,emails/e01/e01-email-design.png,False,584652,819467d0fc68fcc67a402993e5f371c1a17d1bb550476a8c28298fd1c67dd077,assets/email/e01-email.webp,CAMPAIGN.emails[id=e01],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,56d3fd6d28ee54555866b6d2e16ba7558695143377e8ff2210c8ca78dcf848a9,1200,900,
e01,instructions,downloads/publishing-kit/emails/e01/README.txt,emails/e01/README.txt,False,767,fc5e4aff543d6e91bae2d7e5c67a77225735fb6c412e0cd81cb90a7a5d6e6fed,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e02,email copy,downloads/publishing-kit/emails/e02/email.txt,emails/e02/email.txt,False,732,7166d1e815e7247850b1b92c80d31e8eb1af59804990ce1b6db876e05a5d89c2,campaign-data.js,CAMPAIGN.emails[id=e02],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e02,email subject,downloads/publishing-kit/emails/e02/subject.txt,emails/e02/subject.txt,False,39,4d043343cd6830078acd31e53836ee750e3c8332b942dac3e044e5bc5b4443d5,campaign-data.js,CAMPAIGN.emails[id=e02].subject,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e02,email preheader,downloads/publishing-kit/emails/e02/preheader.txt,emails/e02/preheader.txt,False,58,675b48dfc7657f521707a355dcd7e7cc6985da1333ac3a9c5538a956c73d1bd4,campaign-data.js,CAMPAIGN.emails[id=e02].preheader,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e02,complete source copy,downloads/publishing-kit/emails/e02/source-copy.json,emails/e02/source-copy.json,False,968,ad61ac55f5bccc5bbddf0603484a91bf740560f2dc5ccff165d6cf5efc3188ea,campaign-data.js,CAMPAIGN.emails[id=e02],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e02,email design screenshot,downloads/publishing-kit/emails/e02/e02-email-design.png,emails/e02/e02-email-design.png,False,664394,466a011efbb21b03b97d57a4b0d4131e6cab65b1011cfd972c17526d0cee8674,assets/email/e02-email.webp,CAMPAIGN.emails[id=e02],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,6f47f63e75032966771b39596b367b1d7333b35f5e8068e6786141bc32a1a66b,1200,900,
e02,instructions,downloads/publishing-kit/emails/e02/README.txt,emails/e02/README.txt,False,766,62ca494e1179bb833c29b7260c62bfd240385065817f6ac531dd1e4e718c75d7,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e03,email copy,downloads/publishing-kit/emails/e03/email.txt,emails/e03/email.txt,False,777,50f5563d106aa6f2297e5df263e3104ed1c6cc2550df651ad6907dd910127277,campaign-data.js,CAMPAIGN.emails[id=e03],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e03,email subject,downloads/publishing-kit/emails/e03/subject.txt,emails/e03/subject.txt,False,35,b887f8a27b360905e84d2ffaab463c529a6ad3872cc56defbb27f236f6b7ff0b,campaign-data.js,CAMPAIGN.emails[id=e03].subject,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e03,email preheader,downloads/publishing-kit/emails/e03/preheader.txt,emails/e03/preheader.txt,False,74,1147141ab0d1f35cf2bfbf24c1fbab195ca63186e7d3d612c3dd3f0c28353ab4,campaign-data.js,CAMPAIGN.emails[id=e03].preheader,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e03,complete source copy,downloads/publishing-kit/emails/e03/source-copy.json,emails/e03/source-copy.json,False,1002,d4088f999dbe1f97ac0de3acf4eaf207df4765fb628c7ab667092fb8aeb975e7,campaign-data.js,CAMPAIGN.emails[id=e03],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e03,email design screenshot,downloads/publishing-kit/emails/e03/e03-email-design.png,emails/e03/e03-email-design.png,False,780568,77cc590b8ef3b618ef5e601513960384e940d115f2483aa6058540336998566d,assets/email/e03-email.webp,CAMPAIGN.emails[id=e03],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,62cf8441fd3d7323f3d1ee20e010899e316247bf8c1252600679bd7457ca2699,1200,900,
e03,instructions,downloads/publishing-kit/emails/e03/README.txt,emails/e03/README.txt,False,758,09f5e80be11ccb9ac9627781f801131b19e69e56d85bec5b46e2f0f4049a604a,campaign-data.js,,file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
e04,email copy,downloads/publishing-kit/emails/e04/email.txt,emails/e04/email.txt,False,788,130d92baa5033eca70841f68e74e039fa932def970bf3001545220d2c116c3dc,campaign-data.js,CAMPAIGN.emails[id=e04],file_exported; activation_held,"REVIEW ONLY — NOT ACTIVATED. Technical claims, destination/form/tracking, audience, owner and human release approval remain required. Source URLs are unverified; no publishing or send authority.",source_provided_unverified,754ba9aeb0fcd8c69d1f595f418644921dd9428bb89fc8c09c9096e03ef28d96,,,
